date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side,full_date
4/02,2609,凱基-台中,9204,1,99,-98,0.86,7,sell,2026-04-04
4/02,2609,華南永昌-楠梓,9332,72,1,71,0.63,8,buy,2026-04-04
4/02,2609,台新-板橋,0039004200320062,9,100,-91,0.8,8,sell,2026-04-04
4/02,2609,元大-員林中山,9835,62,0,62,0.55,9,buy,2026-04-04
4/02,2609,法銀巴黎,8900,18,101,-83,0.73,9,sell,2026-04-04
4/02,2609,元大-蘆洲,9857,63,2,61,0.54,10,buy,2026-04-04
4/02,2609,國票-九鼎,0037003700390050,7,88,-81,0.71,10,sell,2026-04-04
4/02,2609,華南永昌-中正,9359,59,0,59,0.52,11,buy,2026-04-04
4/02,2609,永豐金證券,0039004100300030,69,147,-78,0.69,11,sell,2026-04-04
4/02,2609,富邦-嘉義,9692,60,5,55,0.49,12,buy,2026-04-04
4/02,2609,合庫-西台中,0031003000320046,3,77,-74,0.65,12,sell,2026-04-04
4/02,2609,統一,5850,67,12,55,0.49,13,buy,2026-04-04
4/02,2609,富邦-板橋,9655,16,77,-61,0.54,13,sell,2026-04-04
4/02,2609,元大-北屯,0039003800390064,45,1,44,0.39,14,buy,2026-04-04
4/02,2609,台新-台南,0039004200310036,14,72,-58,0.51,14,sell,2026-04-04
4/02,2609,凱基-桃園,9208,59,16,43,0.38,15,buy,2026-04-04
4/02,2609,華南永昌-板橋,9349,3,52,-49,0.43,15,sell,2026-04-04
4/02,2615,美林,1440,658,205,453,6.8,1,buy,2026-04-04
4/02,2615,凱基-台北,9268,276,781,-505,7.58,1,sell,2026-04-04
4/02,2615,台灣摩根士丹利,1470,496,99,397,5.96,2,buy,2026-04-04
4/02,2615,元大證券,9800,148,537,-389,5.84,2,sell,2026-04-04
4/02,2615,摩根大通,8440,306,124,182,2.73,3,buy,2026-04-04
4/02,2615,港商麥格理,1360,22,314,-292,4.38,3,sell,2026-04-04
4/02,2615,元大-員林中山,9835,166,27,139,2.09,4,buy,2026-04-04
4/02,2615,美商高盛,1480,316,541,-225,3.38,4,sell,2026-04-04
4/02,2615,合庫證券,1020,101,1,100,1.5,5,buy,2026-04-04
4/02,2615,港商野村,1560,41,167,-126,1.89,5,sell,2026-04-04
4/02,2615,凱基-松山,9217,86,7,79,1.19,6,buy,2026-04-04
4/02,2615,群益金鼎-彰化,9187,0,100,-100,1.5,6,sell,2026-04-04
4/02,2615,台新-營業部,0039004200310037,79,23,56,0.84,7,buy,2026-04-04
4/02,2615,新加坡商瑞銀,1650,30,118,-88,1.32,7,sell,2026-04-04
4/02,2615,凱基-新莊,0039003200310053,110,61,49,0.74,8,buy,2026-04-04
4/02,2615,元大-金華,9878,0,72,-72,1.08,8,sell,2026-04-04
4/02,2615,亞東-新竹,2184,45,0,45,0.68,9,buy,2026-04-04
4/02,2615,花旗環球,1590,26,92,-66,0.99,9,sell,2026-04-04
4/02,2615,新光,8560,89,47,42,0.63,10,buy,2026-04-04
4/02,2615,法銀巴黎,8900,16,71,-55,0.83,10,sell,2026-04-04
4/02,2615,富邦-陽明,9604,53,11,42,0.63,11,buy,2026-04-04
4/02,2615,元大-汐止,0039003800390051,12,64,-52,0.78,11,sell,2026-04-04
4/02,2615,台新-高雄,0039004200310067,66,27,39,0.59,12,buy,2026-04-04
4/02,2615,兆豐-台中,7003,0,50,-50,0.75,12,sell,2026-04-04
4/02,2615,元大-大同,0039003800390047,34,2,32,0.48,13,buy,2026-04-04
4/02,2615,永豐金證券,0039004100300030,70,112,-42,0.63,13,sell,2026-04-04
4/02,2615,兆豐-北高雄,0037003000300049,32,2,30,0.45,14,buy,2026-04-04
4/02,2615,統一-士林,003500380035004d,1,36,-35,0.53,14,sell,2026-04-04
4/02,2615,玉山-台中,0038003800340042,36,8,28,0.42,15,buy,2026-04-04
4/02,2615,群益金鼎,9100,112,145,-33,0.5,15,sell,2026-04-04
4/02,2618,元大證券,9800,2193,343,1850,13.72,1,buy,2026-04-04
4/02,2618,美林,1440,276,899,-623,4.62,1,sell,2026-04-04
4/02,2618,摩根大通,8440,1510,293,1217,9.03,2,buy,2026-04-04
4/02,2618,台灣摩根士丹利,1470,315,932,-617,4.58,2,sell,2026-04-04
4/02,2618,凱基-台北,9268,1429,285,1144,8.48,3,buy,2026-04-04
4/02,2618,華南永昌-古亭,9309,0,470,-470,3.49,3,sell,2026-04-04
4/02,2618,美商高盛,1480,2830,2236,594,4.41,4,buy,2026-04-04
4/02,2618,美好,5260,2,365,-363,2.69,4,sell,2026-04-04
4/02,2618,國票-敦北法人,0037003700390063,600,40,560,4.15,5,buy,2026-04-04
4/02,2618,花旗環球,1590,36,365,-329,2.44,5,sell,2026-04-04
4/02,2618,港商麥格理,1360,468,0,468,3.47,6,buy,2026-04-04
4/02,2618,凱基-永康,9278,1,260,-259,1.92,6,sell,2026-04-04
4/02,2618,港商野村,1560,275,2,273,2.02,7,buy,2026-04-04
4/02,2618,凱基-永華,9235,0,215,-215,1.59,7,sell,2026-04-04
4/02,2618,元大-天母,0039003800310049,176,1,175,1.3,8,buy,2026-04-04
4/02,2618,永豐金證券,0039004100300030,18,203,-185,1.37,8,sell,2026-04-04
4/02,2618,新加坡商瑞銀,1650,929,809,120,0.89,9,buy,2026-04-04
4/02,2618,國泰-敦南,8888,43,192,-149,1.11,9,sell,2026-04-04
4/02,2618,元大-斗信,9884,100,0,100,0.74,10,buy,2026-04-04
4/02,2618,新光,8560,116,244,-128,0.95,10,sell,2026-04-04
4/02,2618,華南永昌-中正,9359,102,7,95,0.7,11,buy,2026-04-04
4/02,2618,兆豐證券,7000,0,128,-128,0.95,11,sell,2026-04-04
4/02,2618,凱基-板橋,0039003200300041,81,5,76,0.56,12,buy,2026-04-04
4/02,2618,富邦-中壢,9636,5,132,-127,0.94,12,sell,2026-04-04
4/02,2618,元大-成功,003900380039004c,61,2,59,0.44,13,buy,2026-04-04
4/02,2618,永豐金-台南,0039004100390068,2,116,-114,0.85,13,sell,2026-04-04
4/02,2618,台新-營業部,0039004200310037,72,17,55,0.41,14,buy,2026-04-04
4/02,2618,中國信託,6160,2,109,-107,0.79,14,sell,2026-04-04
4/02,2618,群益金鼎-海山,9108,53,6,47,0.35,15,buy,2026-04-04
4/02,2618,兆豐-台中,7003,6,109,-103,0.76,15,sell,2026-04-04
4/02,3037,國票-敦北法人,0037003700390063,1865,35,1830,3.72,1,buy,2026-04-04
4/02,3037,台灣摩根士丹利,1470,1790,3393,-1603,3.26,1,sell,2026-04-04
4/02,3037,新加坡商瑞銀,1650,2623,870,1753,3.56,2,buy,2026-04-04
4/02,3037,美林,1440,211,1234,-1023,2.08,2,sell,2026-04-04
4/02,3037,富邦證券,9600,2475,1152,1323,2.69,3,buy,2026-04-04
4/02,3037,摩根大通,8440,1174,2127,-953,1.94,3,sell,2026-04-04
4/02,3037,凱基,9200,890,239,651,1.32,4,buy,2026-04-04
4/02,3037,元大-內湖,003900380039004e,143,1063,-920,1.87,4,sell,2026-04-04
4/02,3037,統一,5850,1339,691,648,1.32,5,buy,2026-04-04
4/02,3037,花旗環球,1590,154,930,-776,1.58,5,sell,2026-04-04
4/02,3037,元大證券,9800,5008,4459,549,1.12,6,buy,2026-04-04
4/02,3037,富邦-岡山,9616,1,357,-356,0.72,6,sell,2026-04-04
4/02,3037,法銀巴黎,8900,703,170,533,1.08,7,buy,2026-04-04
4/02,3037,永豐金證券,0039004100300030,971,1300,-329,0.67,7,sell,2026-04-04
4/02,3037,港商麥格理,1360,915,531,384,0.78,8,buy,2026-04-04
4/02,3037,美商高盛,1480,2193,2340,-147,0.3,8,sell,2026-04-04
4/02,3037,統一-城中,5854,633,297,336,0.68,9,buy,2026-04-04
4/02,3037,元大-新莊,9898,26,140,-114,0.23,9,sell,2026-04-04
4/02,3037,香港上海匯豐,8960,350,37,313,0.64,10,buy,2026-04-04
4/02,3037,元大-鳳山,003900380033005a,32,126,-94,0.19,10,sell,2026-04-04
4/02,3037,華南永昌,9300,344,55,289,0.59,11,buy,2026-04-04
4/02,3037,國泰-台中,8882,159,248,-89,0.18,11,sell,2026-04-04
4/02,3037,國泰證券,8880,461,183,278,0.57,12,buy,2026-04-04
4/02,3037,國泰-敦南,8888,829,910,-81,0.16,12,sell,2026-04-04
4/02,3037,大和國泰,8890,319,44,275,0.56,13,buy,2026-04-04
4/02,3037,永豐金-高雄,0039004100390065,94,173,-79,0.16,13,sell,2026-04-04
4/02,3037,元大-新盛,9869,208,44,164,0.33,14,buy,2026-04-04
4/02,3037,元大-復北,9872,27,105,-78,0.16,14,sell,2026-04-04
4/02,3037,凱基-信義,9216,328,183,145,0.29,15,buy,2026-04-04
4/02,3037,永豐金-員林,0039004100390043,6,83,-77,0.16,15,sell,2026-04-04
4/02,2345,台灣摩根士丹利,1470,461,178,283,8.5,1,buy,2026-04-04
4/02,2345,美林,1440,86,373,-287,8.62,1,sell,2026-04-04
4/02,2345,華南永昌,9300,207,5,202,6.07,2,buy,2026-04-04
4/02,2345,新加坡商瑞銀,1650,133,346,-213,6.4,2,sell,2026-04-04
4/02,2345,港商麥格理,1360,103,4,99,2.97,3,buy,2026-04-04
4/02,2345,摩根大通,8440,87,192,-105,3.16,3,sell,2026-04-04
4/02,2345,中國信託,6160,94,12,82,2.46,4,buy,2026-04-04
4/02,2345,凱基-台北,9268,216,286,-70,2.1,4,sell,2026-04-04
4/02,2345,統一,5850,91,26,65,1.95,5,buy,2026-04-04
4/02,2345,凱基,9200,69,133,-64,1.92,5,sell,2026-04-04
4/02,2345,美商高盛,1480,290,240,50,1.5,6,buy,2026-04-04
4/02,2345,永豐金-匯立,0039004100380031,1,45,-44,1.32,6,sell,2026-04-04
4/02,2345,統一-板橋,0035003800350050,60,30,30,0.9,7,buy,2026-04-04
4/02,2345,凱基-信義,9216,0,30,-30,0.9,7,sell,2026-04-04
4/02,2345,國泰-新莊,8886,15,0,15,0.45,8,buy,2026-04-04
4/02,2345,群益金鼎,9100,18,42,-24,0.72,8,sell,2026-04-04
4/02,2345,兆豐-松德,0037003000300069,14,0,14,0.42,9,buy,2026-04-04
4/02,2345,統一-士林,003500380035004d,4,22,-18,0.54,9,sell,2026-04-04
4/02,2345,國泰-敦南,8888,59,49,10,0.3,10,buy,2026-04-04
4/02,2345,大和國泰,8890,0,13,-13,0.39,10,sell,2026-04-04
4/02,2345,兆豐證券,7000,14,4,10,0.3,11,buy,2026-04-04
4/02,2345,統一-仁愛,0035003800350063,9,22,-13,0.39,11,sell,2026-04-04
4/02,2345,元大-豐原,9838,11,2,9,0.27,12,buy,2026-04-04
4/02,2345,永豐金證券,0039004100300030,15,27,-12,0.36,12,sell,2026-04-04
4/02,2345,新光-台南,8564,10,2,8,0.24,13,buy,2026-04-04
4/02,2345,康和-仁愛,0038003400350046,20,31,-11,0.33,13,sell,2026-04-04
4/02,2345,花旗環球,1590,21,13,8,0.24,14,buy,2026-04-04
4/02,2345,宏遠證券,1260,0,10,-10,0.3,14,sell,2026-04-04
4/02,2345,台新-營業部,0039004200310037,22,15,7,0.21,15,buy,2026-04-04
4/02,2345,凱基-城中,9227,0,9,-9,0.27,15,sell,2026-04-04
4/02,3006,兆豐-忠孝,0037003000300061,50,0,50,1.75,1,buy,2026-04-04
4/02,3006,美商高盛,1480,0,197,-197,6.88,1,sell,2026-04-04
4/02,3006,凱基-台北,9268,108,60,48,1.68,2,buy,2026-04-04
4/02,3006,兆豐-大安,003700300030006a,5,99,-94,3.28,2,sell,2026-04-04
4/02,3006,中國信託-新竹,6165,38,1,37,1.29,3,buy,2026-04-04
4/02,3006,摩根大通,8440,0,70,-70,2.44,3,sell,2026-04-04
4/02,3006,元大-汐止,0039003800390051,37,1,36,1.26,4,buy,2026-04-04
4/02,3006,統一-新竹,5857,3,71,-68,2.38,4,sell,2026-04-04
4/02,3006,元大-大統,003900380031007a,34,0,34,1.19,5,buy,2026-04-04
4/02,3006,永豐金證券,0039004100300030,16,83,-67,2.34,5,sell,2026-04-04
4/02,3006,第一金,5380,31,0,31,1.08,6,buy,2026-04-04
4/02,3006,群益金鼎-敦南,9101,3,63,-60,2.1,6,sell,2026-04-04
4/02,3006,國票-敦北法人,0037003700390063,31,1,30,1.05,7,buy,2026-04-04
4/02,3006,統一,5850,7,62,-55,1.92,7,sell,2026-04-04
4/02,3006,國泰證券,8880,31,1,30,1.05,8,buy,2026-04-04
4/02,3006,永豐金-南京,0039004100390053,1,52,-51,1.78,8,sell,2026-04-04
4/02,3006,台新-信義,0039004200320048,30,1,29,1.01,9,buy,2026-04-04
4/02,3006,元大-南勢角,0039003800340045,3,51,-48,1.68,9,sell,2026-04-04
4/02,3006,統一-高雄,5851,28,0,28,0.98,10,buy,2026-04-04
4/02,3006,群益金鼎-大安,0039003100380065,0,43,-43,1.5,10,sell,2026-04-04
4/02,3006,富邦-竹科,0039003600320043,26,0,26,0.91,11,buy,2026-04-04
4/02,3006,富邦證券,9600,1,35,-34,1.19,11,sell,2026-04-04
4/02,3006,臺銀-臺中,0031003000340041,20,0,20,0.7,12,buy,2026-04-04
4/02,3006,群益金鼎,9100,21,54,-33,1.15,12,sell,2026-04-04
4/02,3006,美好-苗栗,5265,21,3,18,0.63,13,buy,2026-04-04
4/02,3006,台新-營業部,0039004200310037,25,57,-32,1.12,13,sell,2026-04-04
4/02,3006,元大-向上,9824,16,0,16,0.56,14,buy,2026-04-04
4/02,3006,富邦-仁愛,9676,40,70,-30,1.05,14,sell,2026-04-04
4/02,3006,國泰-板橋,003800380038004b,24,9,15,0.52,15,buy,2026-04-04
4/02,3006,元大-土城學府,9822,1,28,-27,0.94,15,sell,2026-04-04
4/02,2379,永豐金-匯立,0039004100380031,444,65,379,15.68,1,buy,2026-04-04
4/02,2379,台灣摩根士丹利,1470,53,506,-453,18.74,1,sell,2026-04-04
4/02,2379,群益金鼎,9100,258,40,218,9.02,2,buy,2026-04-04
4/02,2379,港商麥格理,1360,58,185,-127,5.25,2,sell,2026-04-04
4/02,2379,元大證券,9800,240,55,185,7.65,3,buy,2026-04-04
4/02,2379,臺銀,1040,0,77,-77,3.19,3,sell,2026-04-04
4/02,2379,美商高盛,1480,419,280,139,5.75,4,buy,2026-04-04
4/02,2379,美林,1440,103,171,-68,2.81,4,sell,2026-04-04
4/02,2379,花旗環球,1590,186,68,118,4.88,5,buy,2026-04-04
4/02,2379,大和國泰,8890,0,63,-63,2.61,5,sell,2026-04-04
4/02,2379,凱基-台北,9268,181,99,82,3.39,6,buy,2026-04-04
4/02,2379,國泰-敦南,8888,13,39,-26,1.08,6,sell,2026-04-04
4/02,2379,新加坡商瑞銀,1650,100,39,61,2.52,7,buy,2026-04-04
4/02,2379,香港上海匯豐,8960,0,25,-25,1.03,7,sell,2026-04-04
4/02,2379,國泰證券,8880,35,2,33,1.37,8,buy,2026-04-04
4/02,2379,第一金-新興,0035003300380041,0,20,-20,0.83,8,sell,2026-04-04
4/02,2379,富邦-南京,0039003600310043,28,0,28,1.16,9,buy,2026-04-04
4/02,2379,玉山-雙和,8841,0,20,-20,0.83,9,sell,2026-04-04
4/02,2379,富邦證券,9600,27,5,22,0.91,10,buy,2026-04-04
4/02,2379,台新-營業部,0039004200310037,0,17,-17,0.7,10,sell,2026-04-04
4/02,2379,中國信託,6160,66,58,8,0.33,11,buy,2026-04-04
4/02,2379,兆豐證券,7000,0,16,-16,0.66,11,sell,2026-04-04
4/02,2379,玉山-新竹,0038003800340048,3,0,3,0.12,12,buy,2026-04-04
4/02,2379,永豐金證券,0039004100300030,15,28,-13,0.54,12,sell,2026-04-04
4/02,2379,台新-松德,0039004200320061,5,2,3,0.12,13,buy,2026-04-04
4/02,2379,富邦-頭份,0039003600320050,1,13,-12,0.5,13,sell,2026-04-04
4/02,2379,富邦-新竹,9647,2,0,2,0.08,14,buy,2026-04-04
4/02,2379,亞東-新竹,2184,0,12,-12,0.5,14,sell,2026-04-04
4/02,2379,國泰-高雄,8881,2,0,2,0.08,15,buy,2026-04-04
4/02,2379,臺銀-金山,0031003000340044,0,11,-11,0.46,15,sell,2026-04-04
4/02,3034,台灣摩根士丹利,1470,622,148,474,16.89,1,buy,2026-04-04
4/02,3034,美商高盛,1480,95,639,-544,19.39,1,sell,2026-04-04
4/02,3034,元富,0039004200300030,100,0,100,3.56,2,buy,2026-04-04
4/02,3034,美林,1440,83,254,-171,6.09,2,sell,2026-04-04
4/02,3034,元大證券,9800,281,187,94,3.35,3,buy,2026-04-04
4/02,3034,港商麥格理,1360,53,177,-124,4.42,3,sell,2026-04-04
4/02,3034,富邦證券,9600,55,2,53,1.89,4,buy,2026-04-04
4/02,3034,花旗環球,1590,7,127,-120,4.28,4,sell,2026-04-04
4/02,3034,凱基-台南,9211,53,2,51,1.82,5,buy,2026-04-04
4/02,3034,凱基-台北,9268,80,167,-87,3.1,5,sell,2026-04-04
4/02,3034,新加坡商瑞銀,1650,62,19,43,1.53,6,buy,2026-04-04
4/02,3034,華南永昌,9300,10,53,-43,1.53,6,sell,2026-04-04
4/02,3034,台灣企銀-桃園,0031003100310045,40,0,40,1.43,7,buy,2026-04-04
4/02,3034,凱基,9200,0,35,-35,1.25,7,sell,2026-04-04
4/02,3034,港商野村,1560,38,5,33,1.18,8,buy,2026-04-04
4/02,3034,凱基-桃園,9208,2,37,-35,1.25,8,sell,2026-04-04
4/02,3034,摩根大通,8440,75,53,22,0.78,9,buy,2026-04-04
4/02,3034,元大-復北,9872,0,32,-32,1.14,9,sell,2026-04-04
4/02,3034,元大-內湖民權,9867,14,1,13,0.46,10,buy,2026-04-04
4/02,3034,富邦-竹東,9625,3,30,-27,0.96,10,sell,2026-04-04
4/02,3034,富邦-竹科,0039003600320043,12,0,12,0.43,11,buy,2026-04-04
4/02,3034,宏遠-館前,0031003200360055,0,25,-25,0.89,11,sell,2026-04-04
4/02,3034,富邦-新竹,9647,15,4,11,0.39,12,buy,2026-04-04
4/02,3034,第一金-桃園,5385,0,22,-22,0.78,12,sell,2026-04-04
4/02,3034,富邦-新莊,0039003600320044,11,0,11,0.39,13,buy,2026-04-04
4/02,3034,華南永昌-頭份,9343,0,20,-20,0.71,13,sell,2026-04-04
4/02,3034,元大-大天母,9893,12,1,11,0.39,14,buy,2026-04-04
4/02,3034,元大-八德,9813,2,21,-19,0.68,14,sell,2026-04-04
4/02,3034,群益金鼎-新竹,9186,10,0,10,0.36,15,buy,2026-04-04
4/02,3034,法銀巴黎,8900,11,24,-13,0.46,15,sell,2026-04-04
4/02,2412,元大-高雄,003900380031006d,930,15,915,12.2,1,buy,2026-04-04
4/02,2412,台灣摩根士丹利,1470,138,987,-849,11.32,1,sell,2026-04-04
4/02,2412,元大證券,9800,806,208,598,7.98,2,buy,2026-04-04
4/02,2412,中國信託,6160,91,940,-849,11.32,2,sell,2026-04-04
4/02,2412,港商麥格理,1360,467,30,437,5.83,3,buy,2026-04-04
4/02,2412,華南永昌,9300,51,501,-450,6.0,3,sell,2026-04-04
4/02,2412,新加坡商瑞銀,1650,474,84,390,5.2,4,buy,2026-04-04
4/02,2412,凱基-台北,9268,96,527,-431,5.75,4,sell,2026-04-04
4/02,2412,美林,1440,424,176,248,3.31,5,buy,2026-04-04
4/02,2412,摩根大通,8440,101,514,-413,5.51,5,sell,2026-04-04
4/02,2412,國泰證券,8880,253,9,244,3.25,6,buy,2026-04-04
4/02,2412,永豐金證券,0039004100300030,2,197,-195,2.6,6,sell,2026-04-04
4/02,2412,富邦證券,9600,139,9,130,1.73,7,buy,2026-04-04
4/02,2412,國票-敦北法人,0037003700390063,0,191,-191,2.55,7,sell,2026-04-04
4/02,2412,永豐金-匯立,0039004100380031,87,0,87,1.16,8,buy,2026-04-04
4/02,2412,群益金鼎,9100,318,416,-98,1.31,8,sell,2026-04-04
4/02,2412,玉山-板橋,8846,73,0,73,0.97,9,buy,2026-04-04
4/02,2412,大和國泰,8890,0,80,-80,1.07,9,sell,2026-04-04
4/02,2412,美商高盛,1480,232,165,67,0.89,10,buy,2026-04-04
4/02,2412,花旗環球,1590,60,88,-28,0.37,10,sell,2026-04-04
4/02,2412,富邦-新板,0039003600310048,51,0,51,0.68,11,buy,2026-04-04
4/02,2412,第一金-桃園,5385,3,23,-20,0.27,11,sell,2026-04-04
4/02,2412,富邦-頭份,0039003600320050,29,0,29,0.39,12,buy,2026-04-04
4/02,2412,凱基-三重,9205,0,20,-20,0.27,12,sell,2026-04-04
4/02,2412,新光,8560,26,2,24,0.32,13,buy,2026-04-04
4/02,2412,台新-三民,0039004200310033,33,52,-19,0.25,13,sell,2026-04-04
4/02,2412,華南永昌-桃園,9352,21,0,21,0.28,14,buy,2026-04-04
4/02,2412,台新-建北,0039004200310038,2,19,-17,0.23,14,sell,2026-04-04
4/02,2412,台灣企銀-台南,1112,20,0,20,0.27,15,buy,2026-04-04
4/02,2412,台新-松德,0039004200320061,0,14,-14,0.19,15,sell,2026-04-04
4/02,2330,港商麥格理,1360,2206,511,1695,5.97,1,buy,2026-04-05
4/02,2330,美商高盛,1480,858,3768,-2910,10.25,1,sell,2026-04-05
4/02,2330,永豐金證券,0039004100300030,680,135,545,1.92,2,buy,2026-04-05
4/02,2330,台灣摩根士丹利,1470,289,2669,-2380,8.38,2,sell,2026-04-05
4/02,2330,土銀,1030,486,6,480,1.69,3,buy,2026-04-05
4/02,2330,美林,1440,768,2518,-1750,6.16,3,sell,2026-04-05
4/02,2330,宏遠證券,1260,356,23,333,1.17,4,buy,2026-04-05
4/02,2330,花旗環球,1590,681,1965,-1284,4.52,4,sell,2026-04-05
4/02,2330,富邦證券,9600,474,162,312,1.1,5,buy,2026-04-05
4/02,2330,永豐金-匯立,0039004100380031,171,1234,-1063,3.74,5,sell,2026-04-05
4/02,2330,國泰-敦南,8888,438,197,241,0.85,6,buy,2026-04-05
4/02,2330,法銀巴黎,8900,209,1129,-920,3.24,6,sell,2026-04-05
4/02,2330,中國信託,6160,433,204,229,0.81,7,buy,2026-04-05
4/02,2330,摩根大通,8440,1219,1997,-778,2.74,7,sell,2026-04-05
4/02,2330,華南永昌,9300,275,84,191,0.67,8,buy,2026-04-05
4/02,2330,群益金鼎,9100,85,352,-267,0.94,8,sell,2026-04-05
4/02,2330,台新-營業部,0039004200310037,272,82,190,0.67,9,buy,2026-04-05
4/02,2330,富邦-公益,0039003600310046,23,190,-167,0.59,9,sell,2026-04-05
4/02,2330,國泰證券,8880,159,7,152,0.54,10,buy,2026-04-05
4/02,2330,凱基-台北,9268,709,864,-155,0.55,10,sell,2026-04-05
4/02,2330,新光,8560,299,153,146,0.51,11,buy,2026-04-05
4/02,2330,台新-城東,0039004200320072,17,117,-100,0.35,11,sell,2026-04-05
4/02,2330,富邦-新竹,9647,183,64,119,0.42,12,buy,2026-04-05
4/02,2330,新加坡商瑞銀,1650,1785,1852,-67,0.24,12,sell,2026-04-05
4/02,2330,康和,8450,115,2,113,0.4,13,buy,2026-04-05
4/02,2330,福邦證券,6480,4,55,-51,0.18,13,sell,2026-04-05
4/02,2330,統一,5850,242,135,107,0.38,14,buy,2026-04-05
4/02,2330,群益金鼎-民權,9131,10,55,-45,0.16,14,sell,2026-04-05
4/02,2330,華南永昌-民權,9312,183,81,102,0.36,15,buy,2026-04-05
4/02,2330,兆豐-三民,0037003000300068,11,54,-43,0.15,15,sell,2026-04-05
4/02,2317,港商麥格理,1360,1921,7,1914,5.1,1,buy,2026-04-05
4/02,2317,新加坡商瑞銀,1650,928,4913,-3985,10.63,1,sell,2026-04-05
4/02,2317,大和國泰,8890,813,0,813,2.17,2,buy,2026-04-05
4/02,2317,美商高盛,1480,972,2800,-1828,4.87,2,sell,2026-04-05
4/02,2317,凱基-台北,9268,2240,1507,733,1.95,3,buy,2026-04-05
4/02,2317,美林,1440,1015,2534,-1519,4.05,3,sell,2026-04-05
4/02,2317,永豐金-匯立,0039004100380031,912,212,700,1.87,4,buy,2026-04-05
4/02,2317,摩根大通,8440,1006,2091,-1085,2.89,4,sell,2026-04-05
4/02,2317,台灣摩根士丹利,1470,2721,2034,687,1.83,5,buy,2026-04-05
4/02,2317,永豐金證券,0039004100300030,441,1153,-712,1.9,5,sell,2026-04-05
4/02,2317,國泰-敦南,8888,606,286,320,0.85,6,buy,2026-04-05
4/02,2317,永豐金-內湖,0039004100390067,13,707,-694,1.85,6,sell,2026-04-05
4/02,2317,新光,8560,516,204,312,0.83,7,buy,2026-04-05
4/02,2317,元大證券,9800,2182,2694,-512,1.37,7,sell,2026-04-05
4/02,2317,玉山證券,8840,338,36,302,0.81,8,buy,2026-04-05
4/02,2317,富邦-岡山,9616,13,304,-291,0.78,8,sell,2026-04-05
4/02,2317,第一金-忠孝,0035003300380044,119,0,119,0.32,9,buy,2026-04-05
4/02,2317,花旗環球,1590,1533,1777,-244,0.65,9,sell,2026-04-05
4/02,2317,中國信託,6160,212,96,116,0.31,10,buy,2026-04-05
4/02,2317,香港上海匯豐,8960,25,228,-203,0.54,10,sell,2026-04-05
4/02,2317,統一-新竹,5857,295,178,117,0.31,11,buy,2026-04-05
4/02,2317,玉山-信義,0038003800340043,22,203,-181,0.48,11,sell,2026-04-05
4/02,2317,凱基-新店,0039003200300056,109,8,101,0.27,12,buy,2026-04-05
4/02,2317,港商野村,1560,170,292,-122,0.33,12,sell,2026-04-05
4/02,2317,福邦證券,6480,104,5,99,0.26,13,buy,2026-04-05
4/02,2317,土銀-花蓮,1037,7,103,-96,0.26,13,sell,2026-04-05
4/02,2317,第一金,5380,77,3,74,0.2,14,buy,2026-04-05
4/02,2317,兆豐證券,7000,126,204,-78,0.21,14,sell,2026-04-05
4/02,2317,元大-草屯,0039003800390045,97,26,71,0.19,15,buy,2026-04-05
4/02,2317,統一,5850,73,151,-78,0.21,15,sell,2026-04-05
4/02,2454,摩根大通,8440,944,343,601,6.46,1,buy,2026-04-05
4/02,2454,美商高盛,1480,360,1450,-1090,11.72,1,sell,2026-04-05
4/02,2454,富邦證券,9600,544,48,496,5.33,2,buy,2026-04-05
4/02,2454,台灣摩根士丹利,1470,526,939,-413,4.44,2,sell,2026-04-05
4/02,2454,華南永昌,9300,167,9,158,1.7,3,buy,2026-04-05
4/02,2454,新加坡商瑞銀,1650,883,1253,-370,3.98,3,sell,2026-04-05
4/02,2454,美林,1440,510,391,119,1.28,4,buy,2026-04-05
4/02,2454,元大證券,9800,639,751,-112,1.2,4,sell,2026-04-05
4/02,2454,花旗環球,1590,524,421,103,1.11,5,buy,2026-04-05
4/02,2454,港商野村,1560,50,143,-93,1.0,5,sell,2026-04-05
4/02,2454,永豐金證券,0039004100300030,152,64,88,0.95,6,buy,2026-04-05
4/02,2454,群益金鼎,9100,13,98,-85,0.91,6,sell,2026-04-05
4/02,2454,凱基-中山,9229,94,16,78,0.84,7,buy,2026-04-05
4/02,2454,凱基,9200,52,118,-66,0.71,7,sell,2026-04-05
4/02,2454,國票-安和,003700370039005a,69,1,68,0.73,8,buy,2026-04-05
4/02,2454,法銀巴黎,8900,2,58,-56,0.6,8,sell,2026-04-05
4/02,2454,玉山證券,8840,71,6,65,0.7,9,buy,2026-04-05
4/02,2454,統一,5850,10,62,-52,0.56,9,sell,2026-04-05
4/02,2454,元大-館前,003900380034004b,68,6,62,0.67,10,buy,2026-04-05
4/02,2454,臺銀,1040,5,54,-49,0.53,10,sell,2026-04-05
4/02,2454,國泰證券,8880,64,21,43,0.46,11,buy,2026-04-05
4/02,2454,元大-南海,0039003800300052,3,49,-46,0.49,11,sell,2026-04-05
4/02,2454,永豐金-匯立,0039004100380031,344,313,31,0.33,12,buy,2026-04-05
4/02,2454,新光-高雄,8562,24,66,-42,0.45,12,sell,2026-04-05
